FS125,FS115,FS121,FS120,FS114,Tons,Waste,MGO,HGO,VLGO,LGO,G1,Top Soil,LLG,DumpingTime
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.04363397164157287
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.02806607221166496
0,0,0,1,0,0.29508196721311475,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,0,1,0.28688524590163933,0,0,0,0,0,0,1,0,0.00497003362081567
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.006358719485455343
0,0,0,0,1,0.2899590163934426,0,0,0,0,0,0,1,0,0.0000730887297178775
0,0,0,1,0,0.2694672131147541,1,0,0,0,0,0,0,0,0.0003654436485893875
1,0,0,0,0,0.3104508196721312,1,0,0,0,0,0,0,0,0.00321590410758661
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005627832188276568
0,0,0,1,0,0.30225409836065575,1,0,0,0,0,0,0,0,0.016664230375676072
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00233883935097208
1,0,0,0,0,0.257172131147541,1,0,0,0,0,0,0,0,0.01198655167373191
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00058470983774302
0,0,0,1,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.001607952053793305
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0018272182429469376
1,0,0,0,0,0.27561475409836067,1,0,0,0,0,0,0,0,0.006870340593480485
1,0,0,0,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.04911562637041368
0,1,0,0,0,0.28688524590163933,0,0,1,0,0,0,0,0,0.0008039760268966525
0,0,0,1,0,0.26639344262295084,1,0,0,0,0,0,0,0,0.12819763192515715
0,0,0,1,0,0.27049180327868855,1,0,0,0,0,0,0,0,0.005920187107148078
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.028870048238561614
0,0,0,1,0,0.27561475409836067,1,0,0,0,0,0,0,0,0.017322028943136968
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00526238853968718
0,0,0,0,1,0.28688524590163933,0,0,0,0,0,0,1,0,0.00672416313404473
1,0,0,0,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.0002192661891536325
1,0,0,0,0,0.26639344262295084,1,0,0,0,0,0,0,0,0.01198655167373191
0,0,1,0,0,0.17930327868852458,1,0,0,0,0,0,0,0,0.0003654436485893875
0,0,0,1,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.0008039760268966525
0,0,1,0,0,0.2848360655737705,1,0,0,0,0,0,0,0,0.033840081859377286
0,1,0,0,0,0.29918032786885246,0,0,1,0,0,0,0,0,0.0002192661891536325
1,0,0,0,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.019660868294109048
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0087706475661453
0,0,0,1,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.002777371729279345
1,0,0,0,0,0.2612704918032787,1,0,0,0,0,0,0,0,0.00380061394532963
0,0,0,1,0,0.29815573770491804,1,0,0,0,0,0,0,0,0.014106124835550357
0,0,1,0,0,0.26024590163934425,1,0,0,0,0,0,0,0,0.00175412951322906
1,0,0,0,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.00497003362081567
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005408565999122935
1,0,0,0,0,0.27151639344262296,1,0,0,0,0,0,0,0,0.014398479754421867
1,0,0,0,0,0.27049180327868855,1,0,0,0,0,0,0,0,0.01586025434877942
0,0,0,1,0,0.2827868852459016,1,0,0,0,0,0,0,0,0.006870340593480485
0,0,0,1,0,0.3145491803278688,1,0,0,0,0,0,0,0,0.0022657506212542026
0,0,0,1,0,0.3442622950819672,1,0,0,0,0,0,0,0,0.01878380353749452
1,0,0,0,0,0.26331967213114754,1,0,0,0,0,0,0,0,0.0032889928373044876
1,0,0,0,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.0021195731618184476
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004239146323636895
1,0,0,0,0,0.26844262295081966,1,0,0,0,0,0,0,0,0.0018272182429469376
1,0,0,0,0,0.29200819672131145,1,0,0,0,0,0,0,0,0.002485016810407835
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.014252302294986113
0,0,0,1,0,0.2694672131147541,1,0,0,0,0,0,0,0,0.005043122350533548
1,0,0,0,0,0.25,1,0,0,0,0,0,0,0,0.020830287969595088
1,0,0,0,0,0.25614754098360654,1,0,0,0,0,0,0,0,0.002192661891536325
1,0,0,0,0,0.23770491803278687,1,0,0,0,0,0,0,0,0.01403303610583248
0,0,0,1,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.00935535740388832
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.025288700482385615
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.002192661891536325
0,0,0,1,0,0.2766393442622951,1,0,0,0,0,0,0,0,0.02287677240169566
0,0,0,1,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.0012425084052039175
0,0,0,1,0,0.30635245901639346,1,0,0,0,0,0,0,0,0.01140184183598889
1,0,0,0,0,0.25614754098360654,1,0,0,0,0,0,0,0,0.0000730887297178775
0,0,0,1,0,0.2889344262295082,1,0,0,0,0,0,0,0,0.019222335915801782
0,0,0,0,1,0.28688524590163933,0,0,0,0,0,0,1,0,0.00526238853968718
0,0,0,1,0,0.29918032786885246,1,0,0,0,0,0,0,0,0.0003654436485893875
0,0,0,1,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.03303610583248063
0,0,0,1,0,0.305327868852459,1,0,0,0,0,0,0,0,0.00058470983774302
0,0,1,0,0,0.24692622950819673,0,0,1,0,0,0,0,0,0.00175412951322906
0,0,0,1,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.003362081567022365
0,0,0,1,0,0.29200819672131145,1,0,0,0,0,0,0,0,0.004531501242508405
0,0,0,1,0,0.27151639344262296,1,0,0,0,0,0,0,0,0.007235784242069873
0,0,1,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.004531501242508405
0,0,0,1,0,0.2694672131147541,1,0,0,0,0,0,0,0,0.003946791404765385
0,0,1,0,0,0.3114754098360656,1,0,0,0,0,0,0,0,0.010305510890220727
0,0,0,1,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.0027042829995614676
0,1,0,0,0,0.29610655737704916,0,0,1,0,0,0,0,0,0.003654436485893875
0,1,0,0,0,0.2223360655737705,0,0,1,0,0,0,0,0,0.0002192661891536325
0,0,0,1,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.007820494079812893
0,0,0,1,0,0.18135245901639344,1,0,0,0,0,0,0,0,0.00263119426984359
0,1,0,0,0,0.30635245901639346,0,0,1,0,0,0,0,0,0.0028504604589972226
0,0,0,1,0,0.19467213114754098,1,0,0,0,0,0,0,0,0.000146177459435755
0,0,1,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.006797251863762608
0,1,0,0,0,0.3237704918032787,0,1,0,0,0,0,0,0,0.017979827510597866
1,0,0,0,0,0.30327868852459017,1,0,0,0,0,0,0,0,0.006066364566583833
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.007162695512351995
0,1,0,0,0,0.28790983606557374,0,1,0,0,0,0,0,0,0.010086244701067096
0,1,0,0,0,0.28688524590163933,0,1,0,0,0,0,0,0,0.011255664376553136
0,1,0,0,0,0.28688524590163933,0,1,0,0,0,0,0,0,0.015567899429907908
0,0,1,0,0,0.2930327868852459,0,0,0,0,1,0,0,0,0.04056424499342202
0,0,0,1,0,0.26844262295081966,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,1,0,0,0.29405737704918034,1,0,0,0,0,0,0,0,0.00497003362081567
0,0,0,1,0,0.26844262295081966,1,0,0,0,0,0,0,0,0.0028504604589972226
0,0,1,0,0,0.3135245901639344,0,0,0,0,1,0,0,0,0.03223212980558398
1,0,0,0,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.0031428153778687326
0,0,1,0,0,0.30020491803278687,0,0,0,0,1,0,0,0,0.004750767431662038
0,1,0,0,0,0.28688524590163933,0,1,0,0,0,0,0,0,0.029674024265458267
0,1,0,0,0,0.19672131147540983,0,1,0,0,0,0,0,0,0.006943429323198363
0,0,1,0,0,0.2930327868852459,0,0,0,0,1,0,0,0,0.026165765239000147
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.010451688349656483
1,0,0,0,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.010451688349656483
1,0,0,0,0,0.30635245901639346,1,0,0,0,0,0,0,0,0.00263119426984359
0,0,0,1,0,0.2786885245901639,1,0,0,0,0,0,0,0,0.0003654436485893875
1,0,0,0,0,0.2858606557377049,1,0,0,0,0,0,0,0,0.00409296886420114
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,1,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.00701651805291624
1,0,0,0,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.00994006724163134
0,0,0,0,1,0.2336065573770492,0,0,0,0,0,0,1,0,0.008843736295863177
0,1,0,0,0,0.22643442622950818,0,0,1,0,0,0,0,0,0.006577985674608975
1,0,0,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.00263119426984359
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0034351702967402426
0,0,1,0,0,0.20081967213114754,1,0,0,0,0,0,0,0,0.0005116211080251425
0,1,0,0,0,0.28688524590163933,0,1,0,0,0,0,0,0,0.0038737026750475076
1,0,0,0,0,0.29405737704918034,1,0,0,0,0,0,0,0,0.00087706475661453
0,1,0,0,0,0.28688524590163933,0,1,0,0,0,0,0,0,0.000146177459435755
0,1,0,0,0,0.28688524590163933,0,1,0,0,0,0,0,0,0.001607952053793305
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.025434877941821372
0,1,0,0,0,0.20081967213114754,0,1,0,0,0,0,0,0,0.000146177459435755
0,1,0,0,0,0.26331967213114754,0,1,0,0,0,0,0,0,0.008624470106709546
0,0,0,1,0,0.3514344262295082,1,0,0,0,0,0,0,0,0.002485016810407835
0,0,0,1,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.00233883935097208
0,0,0,1,0,0.3073770491803279,1,0,0,0,0,0,0,0,0.0032889928373044876
0,0,0,1,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.003946791404765385
0,0,0,1,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.00350825902645812
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.007820494079812893
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004896944891097793
0,0,0,1,0,0.3237704918032787,1,0,0,0,0,0,0,0,0.07747405350095016
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005189299809969303
1,0,0,0,0,0.30327868852459017,1,0,0,0,0,0,0,0,0.04721531939774887
0,0,0,1,0,0.12192622950819672,1,0,0,0,0,0,0,0,0.005481654728840813
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00409296886420114
1,0,0,0,0,0.3135245901639344,1,0,0,0,0,0,0,0,0.01695658529454758
0,0,0,1,0,0.3094262295081967,1,0,0,0,0,0,0,0,0.005116211080251425
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0038737026750475076
0,1,0,0,0,0.28688524590163933,0,1,0,0,0,0,0,0,0.0005116211080251425
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0003654436485893875
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0037275252156117526
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.02287677240169566
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.008697558836427423
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.013521414997807337
0,0,0,1,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.0002192661891536325
0,0,0,1,0,0.3125,1,0,0,0,0,0,0,0,0.001900306972664815
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00467767870194416
0,0,0,1,0,0.32786885245901637,1,0,0,0,0,0,0,0,0.017175851483701213
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00409296886420114
0,0,0,1,0,0.22438524590163936,1,0,0,0,0,0,0,0,0.001023242216050285
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00994006724163134
1,0,0,0,0,0.23565573770491804,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.017102762753983335
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.007455050431223505
0,0,0,1,0,0.26229508196721313,1,0,0,0,0,0,0,0,0.0000730887297178775
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004750767431662038
0,0,0,1,0,0.29815573770491804,1,0,0,0,0,0,0,0,0.0021195731618184476
1,0,0,0,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.00116941967548604
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.006066364566583833
0,0,0,1,0,0.3432377049180328,1,0,0,0,0,0,0,0,0.0038737026750475076
0,0,1,0,0,0.18545081967213115,1,0,0,0,0,0,0,0,0.000146177459435755
0,0,0,1,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.000146177459435755
0,0,1,0,0,0.3155737704918033,1,0,0,0,0,0,0,0,0.004750767431662038
0,0,0,1,0,0.30225409836065575,1,0,0,0,0,0,0,0,0.0003654436485893875
0,0,1,0,0,0.32172131147540983,1,0,0,0,0,0,0,0,0.0018272182429469376
1,0,0,0,0,0.30327868852459017,1,0,0,0,0,0,0,0,0.013082882619500073
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.008332115187838036
0,0,0,1,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.00087706475661453
0,0,1,0,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.005774009647712323
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.01644496418652244
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.008332115187838036
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0678994299079082
0,0,0,1,0,0.3411885245901639,1,0,0,0,0,0,0,0,0.007747405350095015
0,0,1,0,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.00233883935097208
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.03186668615699459
0,0,0,1,0,0.3422131147540984,1,0,0,0,0,0,0,0,0.011548019295424646
1,0,0,0,0,0.26536885245901637,1,0,0,0,0,0,0,0,0.000730887297178775
0,0,0,1,0,0.13319672131147542,1,0,0,0,0,0,0,0,0.00467767870194416
0,0,0,1,0,0.2735655737704918,1,0,0,0,0,0,0,0,0.009793889782195586
0,0,0,1,0,0.22131147540983606,1,0,0,0,0,0,0,0,0.006870340593480485
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.03391317058909516
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00321590410758661
0,0,1,0,0,0.3094262295081967,1,0,0,0,0,0,0,0,0.014471568484139746
0,0,0,1,0,0.32889344262295084,1,0,0,0,0,0,0,0,0.001607952053793305
1,0,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.0018272182429469376
0,0,0,1,0,0.3391393442622951,1,0,0,0,0,0,0,0,0.0029235491887151
0,0,0,1,0,0.2797131147540984,1,0,0,0,0,0,0,0,0.01110948691711738
1,0,0,0,0,0.25922131147540983,1,0,0,0,0,0,0,0,0.001900306972664815
0,0,0,1,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.04012571261511475
0,0,1,0,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.00233883935097208
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0010963309457681625
0,0,0,1,0,0.3432377049180328,1,0,0,0,0,0,0,0,0.000730887297178775
0,0,0,1,0,0.3114754098360656,1,0,0,0,0,0,0,0,0.007089606782634118
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.014763923403011256
0,0,0,1,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.008405203917555913
1,0,0,0,0,0.2725409836065574,1,0,0,0,0,0,0,0,0.011913462944014033
1,0,0,0,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.0024119280806899576
1,0,0,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.004604589972226283
0,0,1,0,0,0.3155737704918033,1,0,0,0,0,0,0,0,0.00029235491887151
0,0,1,0,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.0018272182429469376
0,0,0,1,0,0.21413934426229508,1,0,0,0,0,0,0,0,0.002777371729279345
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00526238853968718
0,1,0,0,0,0.3125,0,1,0,0,0,0,0,0,0.01549481070019003
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.001315597134921795
1,0,0,0,0,0.3094262295081967,1,0,0,0,0,0,0,0,0.00935535740388832
1,0,0,0,0,0.26331967213114754,1,0,0,0,0,0,0,0,0.0010963309457681625
0,0,1,0,0,0.009221311475409836,1,0,0,0,0,0,0,0,0.00058470983774302
0,1,0,0,0,0.30225409836065575,0,1,0,0,0,0,0,0,0.003362081567022365
0,0,0,1,0,0.27049180327868855,1,0,0,0,0,0,0,0,0.001023242216050285
1,0,0,0,0,0.29200819672131145,1,0,0,0,0,0,0,0,0.00380061394532963
1,0,0,0,0,0.23975409836065573,1,0,0,0,0,0,0,0,0.009501534863324076
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004823856161379915
1,0,0,0,0,0.26844262295081966,1,0,0,0,0,0,0,0,0.00029235491887151
1,0,0,0,0,0.319672131147541,1,0,0,0,0,0,0,0,0.010305510890220727
1,0,0,0,0,0.32274590163934425,1,0,0,0,0,0,0,0,0.0029966379184329776
0,0,1,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.0035813477561759976
1,0,0,0,0,0.24487704918032788,1,0,0,0,0,0,0,0,0.009282268674170443
0,0,0,0,1,0.2930327868852459,0,0,0,0,0,0,1,0,0.00175412951322906
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.000438532378307265
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.003946791404765385
0,0,0,1,0,0.29098360655737704,1,0,0,0,0,0,0,0,0.009209179944452566
0,0,1,0,0,0.2889344262295082,1,0,0,0,0,0,0,0,0.030185645373483408
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005774009647712323
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.009209179944452566
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005189299809969303
1,0,0,0,0,0.2848360655737705,1,0,0,0,0,0,0,0,0.004166057593919018
1,0,0,0,0,0.2889344262295082,1,0,0,0,0,0,0,0,0.01520245578131852
0,0,0,1,0,0.3084016393442623,1,0,0,0,0,0,0,0,0.002192661891536325
0,0,1,0,0,0.3012295081967213,1,0,0,0,0,0,0,0,0.001607952053793305
1,0,0,0,0,0.30020491803278687,1,0,0,0,0,0,0,0,0.001900306972664815
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.000146177459435755
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.007089606782634118
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.006577985674608975
1,0,0,0,0,0.3094262295081967,1,0,0,0,0,0,0,0,0.004458412512790528
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0012425084052039175
1,0,0,0,0,0.26229508196721313,1,0,0,0,0,0,0,0,0.008551381376991667
0,0,1,0,0,0.319672131147541,1,0,0,0,0,0,0,0,0.0032889928373044876
1,0,0,0,0,0.27561475409836067,1,0,0,0,0,0,0,0,0.01878380353749452
1,0,0,0,0,0.2735655737704918,1,0,0,0,0,0,0,0,0.038006139453296305
1,0,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.006651074404326853
1,0,0,0,0,0.33299180327868855,1,0,0,0,0,0,0,0,0.00467767870194416
1,0,0,0,0,0.3125,1,0,0,0,0,0,0,0,0.008916825025581056
0,0,0,1,0,0.2899590163934426,1,0,0,0,0,0,0,0,0.00818593772840228
1,0,0,0,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.00672416313404473
1,0,0,0,0,0.2520491803278688,1,0,0,0,0,0,0,0,0.00964771232275983
1,0,0,0,0,0.30635245901639346,1,0,0,0,0,0,0,0,0.003946791404765385
1,0,0,0,0,0.27459016393442626,1,0,0,0,0,0,0,0,0.00350825902645812
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.005774009647712323
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004604589972226283
1,0,0,0,0,0.33094262295081966,1,0,0,0,0,0,0,0,0.009574623593041953
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00818593772840228
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0032889928373044876
1,0,0,0,0,0.2735655737704918,1,0,0,0,0,0,0,0,0.007381961701505628
1,0,0,0,0,0.29918032786885246,1,0,0,0,0,0,0,0,0.005993275836865955
0,0,0,1,0,0.2766393442622951,1,0,0,0,0,0,0,0,0.00029235491887151
1,0,0,0,0,0.26536885245901637,1,0,0,0,0,0,0,0,0.008843736295863177
1,0,0,0,0,0.2766393442622951,1,0,0,0,0,0,0,0,0.007235784242069873
1,0,0,0,0,0.29610655737704916,1,0,0,0,0,0,0,0,0.000730887297178775
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0012425084052039175
0,0,1,0,0,0.2735655737704918,1,0,0,0,0,0,0,0,0.001315597134921795
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.010013155971349217
0,0,0,1,0,0.3135245901639344,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,1,0,0,0.26741803278688525,1,0,0,0,0,0,0,0,0.006797251863762608
0,1,0,0,0,0.3125,0,1,0,0,0,0,0,0,0.000438532378307265
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.016079520537933052
0,0,1,0,0,0.19057377049180327,1,0,0,0,0,0,0,0,0.0016810407835111825
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00029235491887151
0,0,1,0,0,0.24795081967213115,1,0,0,0,0,0,0,0,0.0037275252156117526
0,0,0,1,0,0.18954918032786885,1,0,0,0,0,0,0,0,0.005993275836865955
1,0,0,0,0,0.29815573770491804,1,0,0,0,0,0,0,0,0.0018272182429469376
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00087706475661453
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.008259026458120157
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.010744043268527993
0,0,0,1,0,0.26434426229508196,1,0,0,0,0,0,0,0,0.012936705160064317
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.08207864347317644
0,0,0,1,0,0.305327868852459,1,0,0,0,0,0,0,0,0.008332115187838036
1,0,0,0,0,0.32479508196721313,1,0,0,0,0,0,0,0,0.021195731618184475
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.003362081567022365
1,0,0,0,0,0.2807377049180328,1,0,0,0,0,0,0,0,0.0003654436485893875
0,0,0,1,0,0.2889344262295082,1,0,0,0,0,0,0,0,0.000730887297178775
1,0,0,0,0,0.32786885245901637,1,0,0,0,0,0,0,0,0.027262096184768308
0,0,0,1,0,0.3094262295081967,1,0,0,0,0,0,0,0,0.008259026458120157
0,0,0,1,0,0.20491803278688525,1,0,0,0,0,0,0,0,0.003362081567022365
0,0,0,1,0,0.3125,1,0,0,0,0,0,0,0,0.001900306972664815
0,0,0,1,0,0.2930327868852459,1,0,0,0,0,0,0,0,0.007089606782634118
0,0,0,1,0,0.17827868852459017,1,0,0,0,0,0,0,0,0.00672416313404473
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.027408273644204065
0,0,0,1,0,0.33811475409836067,1,0,0,0,0,0,0,0,0.013229060078935827
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.04136822102031867
0,0,0,1,0,0.30225409836065575,1,0,0,0,0,0,0,0,0.00438532378307265
0,0,0,1,0,0.29713114754098363,1,0,0,0,0,0,0,0,0.002485016810407835
0,0,0,0,1,0.2930327868852459,0,0,0,0,0,0,1,0,0.011036398187399503
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00350825902645812
0,0,0,1,0,0.28790983606557374,1,0,0,0,0,0,0,0,0.06607221166496126
0,0,0,1,0,0.305327868852459,1,0,0,0,0,0,0,0,0.00555474345855869
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.01549481070019003
0,0,0,1,0,0.319672131147541,1,0,0,0,0,0,0,0,0.001023242216050285
0,0,0,1,0,0.2797131147540984,1,0,0,0,0,0,0,0,0.000146177459435755
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0019733957023826926
0,0,0,1,0,0.29098360655737704,1,0,0,0,0,0,0,0,0.0009501534863324075
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0005116211080251425
0,0,0,1,0,0.3135245901639344,1,0,0,0,0,0,0,0,0.01878380353749452
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00818593772840228
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.014690834673293377
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.009136091214734687
0,0,0,1,0,0.2838114754098361,1,0,0,0,0,0,0,0,0.0010963309457681625
0,0,0,1,0,0.27561475409836067,1,0,0,0,0,0,0,0,0.008697558836427423
0,0,0,1,0,0.3114754098360656,1,0,0,0,0,0,0,0,0.006066364566583833
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.004239146323636895
1,0,0,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00467767870194416
0,0,1,0,0,0.2776639344262295,1,0,0,0,0,0,0,0,0.00409296886420114
0,0,0,1,0,0.29098360655737704,1,0,0,0,0,0,0,0,0.017833650051162112
0,0,0,1,0,0.3094262295081967,1,0,0,0,0,0,0,0,0.012425084052039176
0,0,1,0,0,0.3104508196721312,1,0,0,0,0,0,0,0,0.016079520537933052
0,0,0,1,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.0002192661891536325
0,1,0,0,0,0.29815573770491804,0,1,0,0,0,0,0,0,0.000730887297178775
1,0,0,0,0,0.3073770491803279,1,0,0,0,0,0,0,0,0.0025581055401257126
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.00029235491887151
1,0,0,0,0,0.27561475409836067,1,0,0,0,0,0,0,0,0.001607952053793305
0,1,0,0,0,0.2817622950819672,0,0,1,0,0,0,0,0,0.0027042829995614676
1,0,0,0,0,0.2489754098360656,1,0,0,0,0,0,0,0,0.00818593772840228
0,0,1,0,0,0.28688524590163933,1,0,0,0,0,0,0,0,0.01571407688934366
1,0,0,0,0,0.2735655737704918,1,0,0,0,0,0,0,0,0.002485016810407835
